userName,score,content,at,thumbsUpCount,source,category
Jo Mutt,1,didst receive item got empty bag slit shipping label no refund yet,2026-02-21 00:52:03,1,ali-express_reviews,delivery_shipping
Goodnews Okesola,5,enjoy ordering something app trusted,2026-02-21 00:32:33,0,ali-express_reviews,app_usability
tsukwii,5,love app live using two year everything live ordered mostly arrived without problem interface section great purchaserefund method good recommend buying ꈍᴗꈍ,2026-02-21 00:21:31,0,ali-express_reviews,app_usability
Imiennik Nazwijski,1,die night mode,2026-02-20 23:46:47,0,ali-express_reviews,other
Md Mehedi12,1,ভল ন,2026-02-20 22:15:56,0,ali-express_reviews,other
Daniel,1,app suck give specific information ignored led goose chase no wasting time see ya,2026-02-20 22:03:19,0,ali-express_reviews,app_usability
Tori,1,ordered three item november right said would delivered december side note never received anything february march never order stein demo wayyyyy better plus done waste money,2026-02-20 21:45:15,1,ali-express_reviews,other
Jennifer McBride,1,one game told not receiving prize not available region,2026-02-20 20:51:49,0,ali-express_reviews,other
Who Who,1,ordered twice first time came late damaged second time yet receive package no way get customer service order plan waiting week cancel order also website almost impossible read print live tried everything increase phone,2026-02-20 19:14:24,0,ali-express_reviews,delivery_shipping
Taran Deol,1,worst customer service,2026-02-20 18:58:00,0,ali-express_reviews,customer_service
Danice Dolar,1,birthday ten day still need package arrive app say delivered clearly hast also tried contacting courier not answer live trying past two day,2026-02-20 18:26:30,0,ali-express_reviews,delivery_shipping
Marlene Stemple,3,ok cant play game tablet cause game large doe n't fit,2026-02-20 17:21:14,0,ali-express_reviews,other
osama daou,1,useless lebanon supper high shipping rate,2026-02-20 15:17:00,0,ali-express_reviews,delivery_shipping
Night Yuu,1,everything suddenly unavailable search something is suddenly gone,2026-02-20 14:46:06,0,ali-express_reviews,other
Ruan Rhind,1,aliexpress promotes buyer protection 1830 item lost seller authorised courier dump unattended outside unit publicly accessible complex never told authority leave enabled tracking showed delivery 12012026 happened 712026 want home without requiring signature returned package gone despite clear proof ae refuse refund try make pay seller mistake response new review,2026-02-20 12:49:52,3,ali-express_reviews,delivery_shipping
Eugen Pries,3,overall pretty good notification message seller keep pinging even tho message blocked deleting message seemingly worked opening app awhile cause notification trigger guess message reappears also searching item select select store sell looking around store going back return 2 step back search result instead back store main page inconvenient,2026-02-20 12:06:41,1,ali-express_reviews,refund_return
John Westray,1,although great price great choice use risk number parcel delivered not containing ordered one occasion received wooden fork instead inverter ordered seller proof postage available customer service hell deal avoid better trader available,2026-02-20 11:56:12,2,ali-express_reviews,pricing_discount
A Google user,1,carefully ordering want item price not seem purchase incorrect could n't locate sale invoice claim refundreturn seller aliexpress asked help unrealistic demand offered no assistance hit miss company avoided lacking profession,2026-02-20 11:55:26,4,ali-express_reviews,pricing_discount
Ofer Shemesh,1,poor customer service business ignore customer product doe n't get customer business ignore doe n't refund beware im editing let know aliexpressed reached still didst take responsibility anything good job folk,2026-02-20 10:29:36,1,ali-express_reviews,refund_return
Michael York,1,never know happen click something,2026-02-20 10:04:09,0,ali-express_reviews,other
Timothee Cox,1,want refund back since december,2026-02-20 09:48:10,0,ali-express_reviews,refund_return
Woofles Nookington,1,ever get refund ill bump review 5 star,2026-02-20 09:35:04,0,ali-express_reviews,refund_return
Vaeh,5,much katy perry thing,2026-02-20 08:44:15,0,ali-express_reviews,other
Glenda R,4,little better tempo wish id spent money,2026-02-20 07:05:19,0,ali-express_reviews,other
Dean K,1,sorry told all good thing shopping past tent far im starting like aliexpress better shopping am shipping time little longer expect get order reason far haven wrong oops wrong big scam community ship stuff doe n't get delivered promised help done done stand behind customer time really need guess,2026-02-20 06:37:29,1,ali-express_reviews,delivery_shipping
Ion Popescu,2,chaotic,2026-02-20 06:25:10,0,ali-express_reviews,other
Fozan Z,1,waste time money effort new builtin delivery address locator saudi arabia misleading choose address provides wrong national address hand local cheap courier contracted aliexpress read national address say remote area done bother read detailed written address that done get purchased item delivered can not even contact courier name left blank,2026-02-20 06:09:37,3,ali-express_reviews,delivery_shipping
Ryan Barron,5,great made many good purchase vulcan 650,2026-02-20 05:01:26,0,ali-express_reviews,other
E.S. Roarke,1,b run temp decided download app every called new account offer said want eligible didst live area eligible item clicked ad want available check back later free gift 1st time user also clickbait scam page come im not eligible yo scroll hell done stop b instead basically scamming people,2026-02-20 04:35:24,61,ali-express_reviews,app_usability
Mehrzad,5,great price,2026-02-20 04:17:09,0,ali-express_reviews,pricing_discount
neutral,4,great app never problem buying another commerce give access lot seller best tip buy trustedwell rated store recommend,2026-02-20 02:08:19,0,ali-express_reviews,app_usability
David Mosson,1,absolutely shocking customer service purchased branded item broke 7 day use outwith 15days return period effectively told go away tough luck nothing absolutely despicable service would recommend stay away app,2026-02-20 00:35:25,2,ali-express_reviews,refund_return
Keirsten Griswold,5,fact im unable play logo match customer service cant seem help nor fix app work great hope glitch figured corrected soon possible,2026-02-20 00:06:51,0,ali-express_reviews,app_usability
Emiliano Miguel Esteban,1,la pruebas de 1 no function for ma que te alias para ma de 100 product james te elite no dispose de darkmode en today la section casa la vista,2026-02-19 22:11:00,0,ali-express_reviews,other
Vibexz,1,banned account no reason try sign show reason literally say id sometimes till say something random honestly would give negative star couldupdate contacted told go customer support however cant account frozen wont allow anything account there anyway help please email,2026-02-19 21:56:07,7,ali-express_reviews,customer_service
Elton Mamo,1,not trust app send terrible low quality item requesting refund no one aliexpress speaks fluent english refuse provide refund can not understand,2026-02-19 19:45:15,1,ali-express_reviews,refund_return
Monica Mensah,5,problem switching account,2026-02-19 19:23:45,0,ali-express_reviews,other
Leonardo “Lionheart” K.,4,good experience seller cant see feedback,2026-02-19 19:22:22,0,ali-express_reviews,other
Ka'Nia Glass,1,no longer shop aliexpress due loss money item multiple order attempted delivery beginning january never ordered december march no item update tried talk customer service said order were n't paid ended chat middle horrible customer service live never issue like said never shop,2026-02-19 19:02:19,16,ali-express_reviews,delivery_shipping
Nazik Osman,5,friendly user app easy deal,2026-02-19 18:20:05,0,ali-express_reviews,pricing_discount
Willie Hooper,1,one worst delivery apps ever seen life done working number contact customer service period 3weeks since placed order yet still nothing guy please not order nothing people take money everything complete scam head,2026-02-19 17:05:24,0,ali-express_reviews,delivery_shipping
Godknows “Nna” Chinda,5,great job,2026-02-19 16:50:05,0,ali-express_reviews,other
Bianca Stanca,5,love guy much all got demon slayer sticker live searching long time,2026-02-19 16:07:38,0,ali-express_reviews,other
Ben Love,5,experience aliexpress not bad best website order thing,2026-02-19 15:21:20,0,ali-express_reviews,other
Teri O.,4,okay,2026-02-19 15:15:38,0,ali-express_reviews,other
Kashvir Deepchand,5,used ali express good amount purchase feel good writing review no issue service singular occasion package not shipped date stipulated ali express immediately cancelled order gave full refund would recommend,2026-02-19 13:25:31,1,ali-express_reviews,delivery_shipping
Vincent,1,way confusing navigate cart price changing listed item,2026-02-19 13:02:33,0,ali-express_reviews,pricing_discount
sani nuhu (Binnuh),5,best seller,2026-02-19 12:10:10,0,ali-express_reviews,other
Surv. Anthony Kwesi Takyi Turkson,1,placed order made payment order still show order awaiting payment customer service doe n't seems way help,2026-02-19 11:53:13,0,ali-express_reviews,customer_service
NOVA 2021RDX,1,bad experience hamas sorry due high demand shipment taking longer usual everything ship order quickly possiblethank patience,2026-02-19 11:13:26,1,ali-express_reviews,delivery_shipping
Andre Smith,5,work really well meant notification become bit much everything changed setting downside im finding many thing low,2026-02-19 10:45:40,0,ali-express_reviews,ads_promotions
Orrian Moulton,5,aliexpress dollar express best,2026-02-19 08:33:08,1,ali-express_reviews,other
Burner,1,stop using speed delivery,2026-02-19 08:16:39,0,ali-express_reviews,delivery_shipping
Ian Edwards Sr,1,gon na give 5 star using cashapp afterpay long time tell cant im not u well im u app broken ill update fix app,2026-02-19 07:29:25,0,ali-express_reviews,product_quality
Johannes Gudnason,5,awesome,2026-02-19 05:24:18,0,ali-express_reviews,other
Noah Friedman,1,cant get damned thing upload photo phone permission fine never upload can not finish dispute resolution without able upload evidence,2026-02-19 04:48:48,0,ali-express_reviews,other
Antonio,4,great variety awesome price,2026-02-19 04:12:17,0,ali-express_reviews,pricing_discount
Conor Morgan,1,used great aliexpress switched last mile delivery agent either delivers month late not deliver customer service primarily ai not provide refund not use aliexpress,2026-02-19 04:05:59,2,ali-express_reviews,delivery_shipping
Monique Parker,1,scam checkout item 3 total including tax free shipping take 15 account got refunded never trusting edit refunded went ahead took another 14 im starting lawsuit,2026-02-19 03:12:02,2,ali-express_reviews,delivery_shipping
Mishy Wishy,1,purchased watch cilium self operating store arrived faulty clear photo video evidence despite offered refund 18 price unacceptable processing return take 23 hour time plus week waiting extremely disappointing seller fix mistake not buyer feel scammed disheartened never shop aliexpress,2026-02-19 02:38:03,0,ali-express_reviews,refund_return
Alexandra Tuquerres,1,discount charge moment pay fraud app change fast charge triple regular price,2026-02-19 02:16:18,1,ali-express_reviews,pricing_discount
S H Lam,2,keep hanging upon launch,2026-02-19 02:05:53,0,ali-express_reviews,other
Moussa Gueye,1,awful ordered jacket receive pant try send video fact doe n't work allow video 10mb basically less 5 second int nearly enough show proof total scam avoid app,2026-02-19 00:59:40,0,ali-express_reviews,app_usability
sravanthi dodda,1,negative expectation app please done download one told free return available done take return send damaged piece,2026-02-19 00:13:18,0,ali-express_reviews,refund_return
LilBookie Baby,5,great,2026-02-18 23:38:10,0,ali-express_reviews,other
jacob,5,aliexpress nice place get thing good price america can not compete,2026-02-18 23:25:29,0,ali-express_reviews,pricing_discount
Juan Fresneda,1,app since last update reboots cant use tried uninstalling cleaning everything happens,2026-02-18 23:10:13,0,ali-express_reviews,app_usability
James Morgan,1,scam central avoid like plague,2026-02-18 21:49:01,0,ali-express_reviews,scam_trust
Doc Jackson,1,ridiculous bought genuine leather jacket seller welcome arrived obviously want made leather also label translated via google translate clearly stated jacket 92 polyester 8 spandex immediately contacted ali ignored absolute evidence fraud instead allowed seller continue selling fake repeatedly refusing claim went credit card company gave refund,2026-02-18 21:12:24,3,ali-express_reviews,refund_return
nnamdi ejiofor,5,great app using buy thing world,2026-02-18 20:55:05,0,ali-express_reviews,app_usability
Ste Morton,5,good indeed,2026-02-18 20:48:11,0,ali-express_reviews,other
Best Plan Seguros,1,fraudulent seller,2026-02-18 20:07:28,0,ali-express_reviews,other
renita wuyts,1,downloaded app ordered wedding dress specially checked return dress site mentioned return order free not satisfiedbut horrible experience didst like dress asked return seller bluntly said no pay return opening dispute discussing almost 3 week lost case money wasted ali express not good platform,2026-02-18 19:50:40,3,ali-express_reviews,refund_return
lindsey kirk,3,well free gift got taken cut accidentally pushed back button say nothing free gift,2026-02-18 19:31:43,0,ali-express_reviews,other
Saminu Hassan,1,way told aliexpress one best trusted online market that give trial purchase item promised delivered 15 february date 18 february still waiting no item no money thinking people scammer,2026-02-18 18:33:33,0,ali-express_reviews,other
faith ilwsre,5,good seller app pleased,2026-02-18 16:58:02,0,ali-express_reviews,app_usability
Ashlee Hernandez,1,app scam ordered stuff didst arrive tried get refund logged,2026-02-18 16:38:31,0,ali-express_reviews,refund_return
Thebi Pheta,1,counterfeit good separate item ordered scam paying custom fee item instead paying single custom fee careful stay away not even month item not working biggest scam poo product want money back,2026-02-18 16:33:37,3,ali-express_reviews,product_quality
Matīss Laugalis,1,wont post bad review item rating item fake generated wont know item bad not shipping back item expensive impossible really done recommend buying anything 10 eur ordered item worth 60 eur wrong item never money back sent,2026-02-18 15:45:25,2,ali-express_reviews,delivery_shipping
Sulaiman Ado lampo,5,good e commerce,2026-02-18 15:40:15,0,ali-express_reviews,other
Dav Wallace.,5,great app choice item could buy going former your not careful could end buying much much initially intended low also actually fun challenge playing game app earn credit use put towards purchase intend make shipping seems really fast regular update package currently give good idea expect 5,2026-02-18 14:53:28,13,ali-express_reviews,delivery_shipping
Amponsah Jacob,1,selling app scam picture show different item ship buyer,2026-02-18 14:51:24,0,ali-express_reviews,delivery_shipping
PAPA _DOC SOFTASME,1,can not buy individual piece product consumer also company,2026-02-18 14:37:25,0,ali-express_reviews,other
Usman Dauda,5,application real cheap price,2026-02-18 13:58:19,0,ali-express_reviews,pricing_discount
ibrahemperson1,1,worst experience day no customer protection bad even receive wrong item less one star also careful bdl cn go go store lie bad,2026-02-18 13:54:19,0,ali-express_reviews,other
KINGDY KINGDY,1,friendly,2026-02-18 13:48:52,0,ali-express_reviews,other
sagi machlin,1,allowed seller scam provided no protection excuse lot bot automated email,2026-02-18 12:01:15,1,ali-express_reviews,ads_promotions
KHALIL KHALIL,1,bad app failing company terrible customer service everything failure app stolen corrupted month haven received money back problem resolved customer service terrible product awful 000000 rating filing lawsuit company,2026-02-18 10:35:58,3,ali-express_reviews,app_usability
Delia Dizon,3,shipping fee expensive,2026-02-18 08:19:50,0,ali-express_reviews,delivery_shipping
Muhammad Amir,5,good,2026-02-18 07:17:24,0,ali-express_reviews,other
Alli Cat,1,joke dude,2026-02-18 05:27:10,1,ali-express_reviews,other
D J,1,cant log see account anymore forcing sign google,2026-02-18 03:51:24,1,ali-express_reviews,other
Mark Davis,5,good,2026-02-18 02:51:34,0,ali-express_reviews,other
4TheMostHighJesus #1 (4themosthighjesus),1,doe n't work buggy keep telling reset password say unusual activity trying create brand new account wt fruitcake,2026-02-18 02:29:06,0,ali-express_reviews,other
Emma Smith,2,order first said 20 february start change 21st 24th got told would get coupon delayed fine done care coupon want order mean tb app good not getting package delivered cheap,2026-02-18 02:26:53,0,ali-express_reviews,delivery_shipping
Ronishia Towns,5,think good app 3 item coated 306 money ordered 2 night light box mystery fidget toy,2026-02-18 01:38:52,0,ali-express_reviews,app_usability
S Ad,1,okay lot thing overpriced compare site always problem seller lying saying good still transit even month expected delivery date avoid giving refund spoiler alert hundred percent lost mail forever enjoy chat seller feature want ask question make customised thing pain need refund live using 5 year,2026-02-18 01:33:24,4,ali-express_reviews,delivery_shipping
Mahmoud Damlakhi,1,lot scam seller scammed also customer service fake not provide solution dispute cahoot fraudulent seller edited comment scammed app fifth time im sorry wasting time money terrible app,2026-02-18 00:57:31,2,ali-express_reviews,product_quality
Legend Life777,5,buy lot thing app app good get lot good deal everything good live buying lot everything app sometimes take time come get get good thing price good,2026-02-18 00:40:11,1,ali-express_reviews,pricing_discount
Sir Raqua,1,app beyond bad search suck keep pushing item not interested time stupid game included getting constant notification play promotion must buy 3 thing not buy one item not find non promotion version without promotion discount multiple kind promotion incompatible not combine like multiple shopping cart,2026-02-17 23:54:54,0,ali-express_reviews,pricing_discount
Michael Wojciak,3,search engine spotty best difficult navigate get accustom great place shop coin beneficial since rakuten reimbursement spotty best edited review dropped one star search engine even worse come finding thing plus shipping fee becoming ridiculous,2026-02-17 23:34:05,68,ali-express_reviews,delivery_shipping
XIQAD POXAD,1,first order got delivered fast 1012 day im waiting 20 day order order arrives region 6 day wait another 13 day without moving item wait order arrive deliver together save money,2026-02-17 22:55:56,0,ali-express_reviews,delivery_shipping
Teddy,1,steal money even refund something never even received something didst make,2026-02-17 22:39:43,0,ali-express_reviews,refund_return
Igor,1,lot fake low quality item no option show price delivery lot scam general no help support,2026-02-17 22:39:01,3,ali-express_reviews,delivery_shipping
Condeliza ikhlas,1,long,2026-02-17 21:09:39,0,ali-express_reviews,other
John ThankGod,5,best online buying app,2026-02-17 19:42:19,0,ali-express_reviews,app_usability
Gordo Bonito,1,everything sell low quality defective item want refund return difficult thing ever going face not recommend buy anything store china taking money never fix ur issue there sending garbage stuff done care done give answer going lose money totally not recommend,2026-02-17 18:03:27,1,ali-express_reviews,refund_return
"CB, CMA",1,forcing crazy amount creepy spying permission,2026-02-17 17:45:38,0,ali-express_reviews,other
BABLOU ON FIRE,5,good apps,2026-02-17 16:35:14,0,ali-express_reviews,other
hamzah mayanja,5,exceptional app,2026-02-17 16:19:55,0,ali-express_reviews,app_usability
Ardee Feliciano,1,longest time deliver online platform placed order january 11 2026 delivery supposedly february 11 2026 today february 17 2026 hast arrived,2026-02-17 14:44:04,1,ali-express_reviews,delivery_shipping
Boyakacha,1,worst shopping platform gas worst delivery company,2026-02-17 13:24:50,0,ali-express_reviews,delivery_shipping
Michael Litvak,1,ad,2026-02-17 12:36:42,0,ali-express_reviews,ads_promotions
Justin Alex,1,worst customer service live ever seen multiple time live returned item unopened completely seal original bag either get no refund partial refund scammer,2026-02-17 11:31:33,0,ali-express_reviews,refund_return
ALI ABDULLAH,3,quality substance medium good contact shipping good time order tow order not received told service seller without response order must received one month,2026-02-17 10:51:23,1,ali-express_reviews,delivery_shipping
Peter Honda,5,great,2026-02-17 10:45:42,0,ali-express_reviews,other
Neera Nuff,1,awful,2026-02-17 10:44:09,0,ali-express_reviews,other
Olasunkanmi Omodara,5,excellent app user experience topnotch,2026-02-17 10:18:11,0,ali-express_reviews,app_usability
Ante B,5,using year renovated home replaced old kitchen ware home electronics 99 10 time super happy purchase,2026-02-17 09:48:03,0,ali-express_reviews,other
Lee Wise,1,not use absolute con artist returned dangerous faulty electrical item refused refund saying not received item even though sent first class tracked photo evidence return basically took money must not trading account china item could burnt house not buy cost,2026-02-17 09:29:03,0,ali-express_reviews,refund_return
Robert Long,1,worst rhapsody time least lost 16 american dollar,2026-02-17 08:57:27,0,ali-express_reviews,other
Roman Ukhach,5,always found buy shipping took around 12 day place,2026-02-17 08:20:11,0,ali-express_reviews,delivery_shipping
Rafaela Barragan (EllaBaez),1,fix problem,2026-02-17 07:40:20,0,ali-express_reviews,other
mohamed Aouni,1,bad service scammer,2026-02-17 06:11:42,0,ali-express_reviews,customer_service
nobody,1,scam didst even get order app suck,2026-02-17 05:34:46,0,ali-express_reviews,app_usability
April Roache,1,lousy substitute item select send trash instead play ignorant come refund cat toy work 34 day major disappointment app uninstalled,2026-02-17 05:29:33,2,ali-express_reviews,refund_return
NA NA,1,worst app world still waiting get package ordered last month almost month nobody order app anymore better amazon instead,2026-02-17 03:57:19,0,ali-express_reviews,delivery_shipping
Gros Inès,5,please update payment method mobile money ghana would helpful,2026-02-17 03:39:21,0,ali-express_reviews,app_usability
Charles Keyes,1,okay thing majority seems fake counterfeit comment live read lot product not using app not purchasing anything,2026-02-17 03:15:58,1,ali-express_reviews,product_quality
Bobbie Gamble,1,hate,2026-02-17 02:49:05,0,ali-express_reviews,other
Grzegorz Sawicki,1,intentionally crippled web version force people installing app find mischievous behavior parcel box delivery purposely hidden website took hour find possible via app even though popular delivery option poland,2026-02-17 01:36:07,2,ali-express_reviews,delivery_shipping
Egor,1,20 year constant buying aliexpress unfortunately stopped buying refund policy completely changed last couple year received broken product almost impossible return via return system dispute appeal done work loosing money received broken product terrible done recommend buy especially something expensive lose money,2026-02-17 01:12:30,7,ali-express_reviews,refund_return
Samantha Woodruff,5,love app better temp,2026-02-17 00:39:42,0,ali-express_reviews,app_usability
Mark,1,beware placed four order held money month send back firmly believe no inventory lot great deal advertise scam use money month interest free known better not business aliexpress still using bait ad try scam u currently still happening despite bogus reply beware china,2026-02-17 00:05:51,2,ali-express_reviews,pricing_discount
Sam Fall,1,gone downhill recent year loyal customer since 2010 dispute process become overcomplicated courier used like china not reputable mark parcel delivered not respond enquiry order platform ensure seller using mile courier provide photo proof delivery edit appeal escalation end way item arrive faulty damaged good luck trying go dispute,2026-02-16 23:40:25,3,ali-express_reviews,delivery_shipping
Javanti Harrison,5,aliexpress huge variety product low price shipping take item arrive described good place find affordable option done mind waiting,2026-02-16 22:55:24,1,ali-express_reviews,delivery_shipping
Sunnie Ray (Sunnie),5,really love app definitely got place buy cosplay accessory thing need take thing delivered really int problem problem sometimes get ai generated ad hate freaking love aliexpress,2026-02-16 20:48:13,0,ali-express_reviews,app_usability
Mohamed Ibrahim,1,ازعاج وكل شويه ايميل,2026-02-16 19:50:44,0,ali-express_reviews,other
Remus W,1,weary purchasing anything right aliexpress use very main courier service cheapest very verge bust refusing pick parcel airport uk 2nd order got lost 3rd order stuck airport waiting courier pickup 7 day unlikely receive order wait purchasing sort better delivery service,2026-02-16 19:41:59,1,ali-express_reviews,delivery_shipping
Subin Mathew,1,bought 2 jul tune 760nc aliexpress help friend two product fake jul waste money time buying something aliexpress risk also one thing need pay delivery boy also worst product return product there also charge delivery boy,2026-02-16 18:56:21,1,ali-express_reviews,delivery_shipping
Kevin Mukisa,4,seems nice cant pay given payment method non money sim card use rotl possible help pay via mobile money wed great,2026-02-16 18:37:18,0,ali-express_reviews,other
Quebec Patriot,5,useful,2026-02-16 17:57:49,0,ali-express_reviews,other
Hennie Duvenhage,3,service aliexpress robotic online agent question answer identical live biggest issue courier service use speed worst service ever never able get hold agent regarding package not delivered time ever,2026-02-16 17:46:02,0,ali-express_reviews,delivery_shipping
Danny Pierce,1,bad bad not letting,2026-02-16 17:41:45,0,ali-express_reviews,other
Santiago Farero,1,not good anymore buy thing no way return faulty item get refund back keep asking additional information,2026-02-16 17:28:10,0,ali-express_reviews,refund_return
sher bahadar,5,website helpful consumer not wholesale,2026-02-16 17:21:16,0,ali-express_reviews,other
Victor Brown,1,doe n't work,2026-02-16 16:07:13,0,ali-express_reviews,other
Adnan Mamlouk,1,scam pay product buy mention clearly free delivery come door ask 13 and pay coz no choice easy say refund not trust u scam company like u not happy,2026-02-16 15:57:16,0,ali-express_reviews,delivery_shipping
choppa,1,long time user year however encountered scam seller no matter many time try customer support aliexpress seems interested protecting scammer helping long time user not using platform cant bothered recovering measly 37 scam seller,2026-02-16 15:50:22,0,ali-express_reviews,customer_service
DarkJhiaxus (DarkJhiaxus),1,1 star sort ridiculous game requirement daily check day 90 absolute insult long time app player,2026-02-16 13:24:36,0,ali-express_reviews,app_usability
Harley Sommer,1,keep delivery failed 2 package go back warehouse,2026-02-16 12:51:06,0,ali-express_reviews,delivery_shipping
GC Sixixix,1,never shopped blocked using tried process unblock say passed time given app unworkable uninstalled,2026-02-16 11:34:47,0,ali-express_reviews,app_usability
Bogdan P,1,seller scammer lie shipping item people run app done want money spend somewhere else,2026-02-16 11:33:56,0,ali-express_reviews,delivery_shipping
Eninca Mshighati,1,trust done need buy stop nonsense ply need add cart option like normal person,2026-02-16 09:39:11,1,ali-express_reviews,scam_trust
Matteo Sordi,1,terrible absolutely terrible customer service either nonexistent incompetent price high compared similar platform delivery slow not much china take ship european country example package shipped yet arrive france two week product quality always poor doe n't match description store page advise app,2026-02-16 08:14:20,5,ali-express_reviews,delivery_shipping
Sloth WithABaseballbatt,2,place no longer affordable want customer review fake,2026-02-16 06:08:32,2,ali-express_reviews,product_quality
Taewook,1,order either get cancelled take 3 month get delivered concept great execution not good customer service great dealing order vendor aliexpress not good personally even im waiting order said fast shippingsomething ordered beginning december,2026-02-16 05:30:59,15,ali-express_reviews,customer_service
A Google user,1,used really good online shopping competitive price reliable shipping service can not choose shipping method aliexpress using speed speed scam done tax number nor registration number australia no physical address no contact information zero customer support good luck receiving package shopped since 2015 going stop remove unreliable courier company,2026-02-16 02:14:28,7,ali-express_reviews,delivery_shipping
zedestroyer,5,work intended pretty fast responsive,2026-02-16 00:35:29,0,ali-express_reviews,other
Kay Harris,1,im still waiting mine must 3,2026-02-16 00:04:06,2,ali-express_reviews,other
CryptKreeper83,1,ever since bought item aliexpress inbox flooded phishing email fake different domain every day leaking information seller believe spamming im not buying anymore plus use speed delivery service driver dump package side road anyways,2026-02-15 22:38:37,2,ali-express_reviews,delivery_shipping
Steven Bowen (Zener Dragon),1,ali claim protect buyer absolutely no integrity turn back even obvious fraud occurred documented evidence not pay extra fee protection your wasting time money go reputable supplier directly buyer beware,2026-02-15 22:38:02,2,ali-express_reviews,pricing_discount
L p,1,aware scam tactic app price shown change checkout payment confirmation,2026-02-15 21:49:06,3,ali-express_reviews,pricing_discount
Maxwell,4,wide variety productsbutbi one issue kenyan realized food staff cant brought location wonder like noodle canned tea want taste food outside seem cant buy please enable food staff arrive kenya,2026-02-15 20:59:17,0,ali-express_reviews,other
DK Eigelaar,4,ˡᵒᵒᵏˢ ᵍᵒᵒᵈ ᵃⁿᵈ ᶠᵃⁿᶜʸ,2026-02-15 20:59:07,0,ali-express_reviews,other
Heather Canter,5,love platform game,2026-02-15 20:43:46,0,ali-express_reviews,other
Rodriges Rodrigues,5,good work perfect,2026-02-15 20:39:10,0,ali-express_reviews,other
Nova Cane,5,one best apps could use order stuff international thank god,2026-02-15 19:54:26,0,ali-express_reviews,other
Kevin highfill,5,great,2026-02-15 19:41:29,0,ali-express_reviews,other
jasmine,1,haven bad experience app recently live noticed option add cart virtually impossible greatly declined user experience im not going check one item that worth 3 make absolutely no sense,2026-02-15 18:53:11,3,ali-express_reviews,app_usability
Hwang Hyunjin,1,put right address order say delivery unsuccessful done recommend app want ten dollar back still want stuff delivered,2026-02-15 18:05:21,2,ali-express_reviews,delivery_shipping
Jignesh Patel,1,fraud app ordered two time never received product not provide refund undelivered product stay away,2026-02-15 17:58:40,3,ali-express_reviews,refund_return
Mansur Muhammad (Smart prince),5,good apps,2026-02-15 17:31:22,0,ali-express_reviews,other
Crystal Rayburn,5,love,2026-02-15 17:25:42,0,ali-express_reviews,other
Windel Magpayo,1,didst received order it already paid call address many time till done deliver order never use apps anymore big scam,2026-02-15 17:10:33,1,ali-express_reviews,delivery_shipping
Djoni Amman,3,cant option block store done like example store sell bad technology fake sd card no option block store item store done show anymore search bar,2026-02-15 16:44:41,1,ali-express_reviews,product_quality
kye evans,5,go fo everything wait time overall really good app play game get money,2026-02-15 13:58:43,0,ali-express_reviews,app_usability
Donnie Ellenberger,1,horrible app full scammer customer service not help customer ever stay away used good horrible,2026-02-15 13:43:00,1,ali-express_reviews,app_usability
Muhammad Moosa,1,poor refund process dishonest,2026-02-15 13:28:42,1,ali-express_reviews,refund_return
Ramo,1,app failing platform supplier dishonest chinese company favored dispute got scammed 10k alabama guarantee useless,2026-02-15 12:47:46,0,ali-express_reviews,app_usability
Thomas Safar,5,prompt door door delivery all expireß awesome reasonable pricing,2026-02-15 12:26:26,0,ali-express_reviews,delivery_shipping
Marcin P,1,avoid shady trading practice difficult return bad app interface,2026-02-15 12:17:05,0,ali-express_reviews,refund_return
Joan Awuor,1,country kenya int category,2026-02-15 12:09:24,0,ali-express_reviews,other
Yuvinalis Mwamba,5,amazing app,2026-02-15 11:48:33,0,ali-express_reviews,app_usability
Ali Khan,5,excellent shopping experience facing issue app nowadays picture product not loading app updated latest version checked different wifi connection cellular 4g internet problem still please look issue,2026-02-15 11:32:20,0,ali-express_reviews,app_usability
Sultan Awan,1,worst experience ordered watch value 108 received empty package record video opening parcel parcel super slim ali express rejected refund help line also not providing solution total fraud done buy,2026-02-15 11:30:27,3,ali-express_reviews,delivery_shipping
Mark Fenech,2,although item generally ok best avoid tech mostly fake standard,2026-02-15 11:13:05,0,ali-express_reviews,product_quality
TK,5,nice,2026-02-15 10:45:48,0,ali-express_reviews,other
Unknown Tor,1,your delivery suckscamtake money lost package one month refundayou holding customer money month,2026-02-15 10:08:11,0,ali-express_reviews,delivery_shipping
Konard Aleksander Sepp,1,can not add item cart item buy option,2026-02-15 10:04:34,1,ali-express_reviews,other
Jada Randall,1,not shop 3 99 cent scam make pay original price item done shop instead giving money back gave bonus spend aliexpress ghetto,2026-02-15 09:12:41,1,ali-express_reviews,pricing_discount
Maria Pletneva,2,want add thing cart normal new feature annoying hard use,2026-02-15 07:17:51,1,ali-express_reviews,other
Kaito,1,app incredibly jacky forcing sign click anything really misleading information product delivered,2026-02-15 07:14:20,2,ali-express_reviews,app_usability
Lola Lolo,5,awesome app using app year haven problem use time,2026-02-15 05:56:34,0,ali-express_reviews,app_usability
Pilar Castanuela,5,favourite,2026-02-15 04:25:07,0,ali-express_reviews,other
J. Kris Bailey,1,absolutely awful never got past log hell want log 2 separate email single log not soon buy uninstall not dealing kind crazy front door,2026-02-15 04:01:47,1,ali-express_reviews,ads_promotions
